era,validator,commission
1129,1ZjP48pnmVw7oYNdoFQQAgH31Wt2rKa2wK6hcXLRShXwZim,100.0
1129,11AnciffJctDC28odTEjDVYP2yWyp6275WLbrAUHi2vJm9f,5.0
1129,13Ybj8CPEArUee78DxUAP9yX3ABmFNVQME1ZH4w8HVncHGzc,100.0
1129,16iiKwFsRKRsjAiEpD4zgNgEX84nzHtHHNFKXhz1sHtan3ne,5.0
1129,1zugcacYFxX3HveFpJVUShjfb3KyaomfVqMTFoxYuUWCdD8,10.0
1129,14SysKfnN8VzwbUCWbgZVApP27xqs5MPmrfXL2RGkePwy6Cc,100.0
1129,15p158r32Z12YyFU7BiqLcqpySmHUedVfJLJ4M73THBixKJY,100.0
1129,14Y6TZaNAS43At4ovGMULSuGkdE7svmn6zqicWBkSiVd7A4T,100.0
1129,1VzLR7pDbcSsJqXHaRZFzwCtSgjNWEcLddSfWij7Jx3p8FK,100.0
1129,126RwaHn4MDekLWfUYfiqcVbiQHapwDSAT9vZZS15HLqfDJh,1.9
1129,15ANfaUMadXk65NtRqzCKuhAiVSA47Ks6fZs8rUcRQX11pzM,100.0
1129,1yGJ3h7TQuJWLYSsUVPZbM8aR8UsQXCqMvrFx5Fn1ktiAmq,100.0
1129,111B8CxcmnWbuDLyGvgUmRezDCK1brRZmvUuQ6SrFdMyc3S,100.0
1129,14CRo92REj3aXfUeonVSti1VEHgxhWbtKY9hwxvD5T3BBXkK,100.0
1129,15UVN8DnBFdBJCStbaWeKT55wuSMAkoqEa7guYkZLtnszdQY,100.0
1129,14DE8GdKnNvgoXCLFq62ZjNz2zsGqnxXBsRMwNpiPip2JSFJ,3.0
1129,1NebF2xZHb4TJJpiqZZ3reeTo8dZov6LZ49qZqcHHbsmHfo,5.0
1129,14d2kv44xf9nFnYdms32dYPKQsr5C9urbDzTz7iwU8iHb9az,1.0
1129,15DDuwCK64iTnd5eBdrC7Wf7nP7iH9zXrpDLUuNP4Go6bYbq,100.0
1129,14iwWDFGaqVagArviC9CMEPkREdNEvtR9aTfepv7r9FpUrSc,100.0
1129,1NqVmUJCyaj5yZ9jp7ZZa58hbUx2QaBZ4eSCu9bqAdZXgAm,2.0
1129,15AcyKihrmGs9RD4AHUwRvv6LkhbeDyGH3GVADp1Biv4bfFv,40.0
1129,12HFymxpDmi4XXPHaEMp74CNpRhkqwG5qxnrgikkhon1XMrj,8.0
1129,1LS8ixhua9Nwxq1KyEBTkS5mQMJ2KnXVs49FpQyn3wzzhQ3,100.0
1129,16Q2PH4woP6gCE4LzgWtmwTGzxrrkxSsz5bDnXQnEpdabxf4,100.0
1129,15twfAkh6TKdNpE7kNgxcQSRYtSpt3QpgjxmR6HKHFGs6Yrz,10.0
1129,16G8NDzxUeUbGiw2bFX3Wy7JwNEJz9U8B1smCFqqe4GPZbdN,8.0
1129,141Qnt9LPnAfnurdY8RXcB8th5S5SNZbgk4ULpDJVdp5DSr2,100.0
1129,14MvgGf3PzgsEmMBHxdqwQrfhEzsGhzPReATQdpLVpN6aK6U,3.0
1129,14rR3ZJCL7cCUN2KSdGhaaGz8E37En5gZoPoHe82EyXPkA8E,100.0
1129,14tcxHSTAiZf7M4vcLfFdGkGJFjfx6zDqds5QVyz2H24hKgG,1.0
1129,13NdHEywqX71WyUzxEuemk9kdSE9KqEKMo1mhKH44uhTJY3e,100.0
1129,1XQn94kWaMVJG16AWPKGmYFERfttsjZq4ompSTz2jxHK6uL,100.0
1129,16iD4v1FUHMauFB17MsrEFGMrEyGtWEwvgyZ6jCLC5eJdEiZ,100.0
1129,14bUYpiF2oxVpmXDnFxBipSi4m9zYBThMZoLpY8bRQrPQNG1,1.0
1129,16FRYg2zE5cgrkKQmJhU9YJRT7Uquqxfz6hmp6GnqgdcBv16,100.0
1129,1v7QwYLMaABh7eyFKN9PHbKquAyPt6PtcYZZWvf12KV5pMk,100.0
1129,1Ew5wAsMtvbRdd4RdxSheLpEkSRc718gtcfTv8EmgzEbknA,100.0
1129,153YD8ZHD9dRh82U419bSCB5SzWhbdAFzjj4NtA5pMazR2yC,1.99
1129,12YP2b7L7gcHabZqE7vJMyF9eSZA9W68gnvb8BzTYx4MUxRo,2.5
1129,161FEAs63HJqQnG2v4xgSpdfgPkDTqd3T8gzLzPaSnjPDaMZ,100.0
1129,12xhnCTMJFL8PsUKq2oeowLBESbekuJ2SadKovKY7fML9QAj,100.0
1129,15JGaHWAu1nAEtMMjKZSeu8VsYoTBMmoJq6uwxsDBqmwytSN,3.0
1129,1Ntvj8hmfWFiemKLCW7uh4WxJ31UvirWc27A3m4aYocoCvP,100.0
1129,1zugcacan4nrJ3HPBmiBgEn2XvRMbehqvmzSQXT3uLBDkh3,10.0
1129,168FJ5cEwfoLnsBJw6HzGLN6AwMMn24rrXxqpqiSFSPCnCKR,100.0
1129,14AvZYdYpbRprzbhNMLTpFxErfS62qvAfy9J6VMjFbtXB39M,100.0
1129,1bAVKRsNUbq1Qmvj7Cemkncjo17WgyWAusCFZQdUfeHSTYj,40.0
1129,12doSHUJN1P6HL9zj96Bh2ZwVBXH7NcCi78caVtte8aQWGHz,10.0
1129,168bhPTpsgByfKqM2pgUfZ2wPxQQpgTwxsA9iTV7vAN4wQiU,100.0
1129,12wtfs4UfodYT1Y6y8NQsQaduLSJbhz7oaNt1F6gTLFHD1y5,8.0
1129,1dGsgLgFez7gt5WjX2FYzNCJtaCjGG6W9dA42d9cHngDYGg,1.0
1129,13wroNHV6aJEkUFJEx4NYv7kv5vgq4HypLAPSz347VVQbYj3,5.0
1129,13mK8AssyPekT5cFuYQ7ijKNXcjHPq8Gnx6TxF5eFCAwoLQ,3.0
1129,15qomv8YFTpHrbiJKicP4oXfxRDyG4XEHZH7jdfJScnw2xnV,2.5
1129,12713bbq45c66CN9AD7yusSXWE1kY91DcMpjVcB2rXqZKy2w,5.0
1129,13RENAu9cpMpxp3EYzWFGpZXgvMZGDrnconYugNdynQz1sDQ,3.0
1129,1A2ATy1FEu5yQ9ZzghPLsRckPQ7XLmq5MJQYcTvGnxGvCho,8.0
1129,15tu47DU6d75PtXdBBGLbKCAPKAgt7s2AEFw9etRH3eNyKLy,100.0
1129,13ougYD2SRkn88L14XiYCJc3mL7AzWoAMVdn1FwLumV49LjU,100.0
1129,15omhU2Gi3ounztEznJ9Bj49dvoPhSi9wN1M7uoniTt9F72d,100.0
1129,13iPW4pSokbEQWomqZhwsyrMWuNspt6R1YnuCHXqUVvFYM1H,1.0
1129,15GYPHUHLESSy6VwvNZdyqrVDn7mNYVvNj2vXXbLm26AKbYv,100.0
1129,15QbBVsKoTnshpY7tvntziYYSTD2FyUR15xPiMdpkpJDUygh,8.0
1129,13wxjPuajyJrHcBabsgoD7oqL1mJhFVWjeXFxEvMbSBY9xn9,100.0
1129,14mLi2uNWGTv8HTjsQLr9n377TATmE4tNGnBUJnTzwr5KpxP,100.0
1129,17bR6rzVsVrzVJS1hM4dSJU43z2MUmz7ZDpPLh8y2fqVg7m,100.0
1129,16P6nQ6oigiaVm3GwvSLsNgDhmVpy23YRU5TiRPeQGShjRsi,40.0
1129,16Ma3suDhT8TkTWffpPaS8sMFn2K6rEqddVJY4QCCUSj2J5J,1.0
1129,12bUkY5nrGyoXqBpxKDf88z5VQWzaUK83PCgyHtJ1UN1ujjU,40.0
1129,1KmtAWkiVGRdMB9mBV6JVAcRw7ce8tZKY3L5ZH7uTNK4yMx,100.0
1129,16fish7rrBhVnkmfQuiKUaPZGm8AiK2oGGJoTwrL4keeHbbe,4.0
1129,123VugBRFMqUEFviSYrG3ewdZ46ZmqxjmRaGY6BvakfdPVaG,3.0
1129,13TBraYSRLejaxxMqAYFQ87RNPoCy3c4LTE3Y7FKq4qcFEqf,3.0
1129,1NFjW3jbbzbHEq7PZReLxNpTn81SBFdpJSPxNsMbUacRehg,100.0
1129,14dffMjf4Ec1RwCLHp21CifU6CX4hVnZtRCKgc6AGCt9K4v9,3.0
1129,16XxKGBRWSCQZwrpgcnzE1HqcYC3xJBcSJrM1pRazfmuSrio,5.0
1129,15MUBwP6dyVw5CXF9PjSSv7SdXQuDSwjX86v1kBodCSWVR7c,5.0
1129,1iyDF3iHuNjTNuQS7XEqMSdvx4CrdaxK6kLhpMCBc9rKumm,3.0
1129,19K3AKAkcrVWcXrXCXJ1fbaySuo58kUXhpsh7gBpa6emdgz,100.0
1129,15VbT8Zi4qC6iPfwobT9gQGFp3H7shdh2o6LouJ6o2w57qzp,100.0
1129,16GDRhRYxk42paoK6TfHAqWej8PdDDUwdDazjv4bAn4KGNeb,5.0
1129,14abtGtqVsnnKgSv4Cw6rm8DWn6aFej8Ko2tEjUXQbg7kURB,100.0
1129,1REAJ1k691g5Eqqg9gL7vvZCBG7FCCZ8zgQkZWd4va5ESih,1.0
1129,1cHUWUV3Eb6WucnFNxED3udYg94eSN5KUWvZbWmtVLFm1fJ,100.0
1129,129TM37DNpyJqtRYYimSMp8aQZ8QW7Jg3b4qtSrRqjgAChQf,2.5
1129,16SpacegeUTft9v3ts27CEC3tJaxgvE4uZeCctThFH3Vb24p,3.0
1129,167ShbHu769mP5jbtt7AHayJhzEied6s8M5kN5nBSAQewnRz,1e-07
1129,15UyiZ9rYhrX39Rasc1iE4sdME7WHNFSj8RQT3yuuytd3Nrd,3.0
1129,1nQBeeXXhZ3gPH95X1KcLfN5JwPCpFUXR5Sc4A5gr8nCALw,100.0
1129,16ky64Ktu3NWtjrVUZV2RDVe46GvhnUGrxqFrYAQZeB7LHHR,100.0
1129,15wffJpUgdBqtdsaRQKAEvARhrLsEDSoGzYseGUnGrtFHddN,100.0
1129,15drCUvFMiWvy1YfkU6xgENxRzmFXDaqQFpjUwR5nu11DHu3,5.0
1129,1zugcaiwmKdWsfuubmCMBgKKMLSef2TEC3Gfvv5GxLGTKMN,10.0
1129,1YguHoyxTecVDPRksktGPPTXDMLbCoDaGprv1zcQNNWyC3X,100.0
1129,13dVcF8BjzUpYujj5HxumDLPwpHzMPwzPZAZHJQEbKRJuNgT,2.5
1129,15fMqfNt5i2yz1Nq6fHAbmLokfbWfDbuTFZoLxv2RZkWpDTu,8.0
1129,1jeB5w8XyBADtgmVmwk2stWpTyfTVWEgLo85tF7gYVxnmSw,8.0
1129,11VR4pF6c7kfBhfmuwwjWY3FodeYBKWx7ix2rsRCU2q6hqJ,0.8
1129,148CkH8YBzA1pbudK1bMo2zUMHZwbucBVH8s3utwTS687UiR,1.0
1129,14XefeqDxiaVQEo7Xv7WBs3Wz8GZPes7DBjQxsNuxu683B9o,8.0
1129,13mscy5wfYAmDBgLoA43rkWGpR1PJApcGtXJt8NvtMcM9VAr,3.0
1129,1TunGctS5HELfuJZjd5qBNoMVsST2EBdMw5vWK8f3dCFbq9,5.0
1129,14ghKTz5mjZPgGYvgVC9VnFw1HYZmmsnYvSSHFgFTJfMvwQS,8.0
1129,14j7YcVqpfiZwbrPuwMfcKWuY176cKN1SMHVSZvT7yrfhbnt,40.0
1129,12x3EG6dvZv9h3sLNaEFd4z2q8259tNgiEU6vismjrEZjbzN,100.0
1129,1RJP5i7zuyBLtgGTMCD9oF8zQMTQvfc4zpKNsVxfvTKdHmr,8.0
1129,15oDwMTENAdjzmpRVqnTT17ZZQpZT3C9sUcUSJnutNuU4ZkW,100.0
1129,13wVpSQPLxkFLSUsiAaChXKiTqHXfRGuevqGEo9ARobGqRZb,100.0
1129,15fU523Wq5BCt2NWAmrCU6p8nFB29uVifeG7bwYJHbw5Mmd9,1.0
1129,138cbqFTzepokSzQaJB1AKtZjTHTss2EjDhqDgaB4kWZJhLz,100.0
1129,12YVhYTtGpTCSXRvPHyNjDK7y5p4J52ppBVJGjWh2PGrUe9r,3.0
1129,15XvGmoR6NqAPoV86yDGMDkvU8PCtYGJoywGq1AFcwF6Y2qy,100.0
1129,12ud6X3HTfWmV6rYZxiFo6f6QEDc1FF74k91vF76AmCDMT4j,2.5
1129,16A1zLQ3KjMnxch1NAU44hoijFK3fHUjqb11bVgcHCfoj9z3,8.0
1129,1zugcabTuN7rs1bFYb33gRemtg67i4Mvp1twW85nQKiwhwQ,10.0
1129,13zYzYw1tQY5dfN4mRrHuuCfXBtKZgcq3uRfpH2Z9YyznpSv,100.0
1129,15iA5hpjUecWBbf38Nfegwmtyux25o3LrGaNodfZDxq5nXXE,5.0
1129,15tMJpyvNQ2Q7hoXYUFJw3EjjfxUnNhVq6RXpAwAobUUwXWM,100.0
1129,1627VVB5gtHiseCV8ZdffF7P3bWrLMkU92Q6u3LsG8tGuB63,5.0
1129,16SDUqoRr6f8DAyKhYWvo9dwFPdJHeFXFr1may1vhomqqPTQ,5.0
1129,16VVhErhwncZjgz6Mgx391G8jbHaXspBNLh8Q3V5WK1vWF9J,100.0
1129,14Meq7tN9RRkZCKiztmYLp3fMBFkftzfyFQNQrcyc619hgx5,100.0
1129,14rqNrqMwNK9YA1BSqRStNBUqGgwxKdysoL4dNQ8GH8LRcrq,100.0
1129,139FVSnE8hkd1vVJmECkAsKeLyAJrS6kKq5TxTJbDEq1YvRc,100.0
1129,13bWcF6VD6gjpGeHeF5nWmY8qWPBXLMymuvJZHrtLmgQtcuC,100.0
1129,15vUnTtXK5BAv8UkEn7NMfYUVHp8Fr5EFburmL6CR7fhPyaU,100.0
1129,121gZtuuG6sq3BZp1UKg8oRLRZvp89SAYSxXypwDJjaSRJR5,2.5
1129,1RG5T6zGY4XovW75mTgpH6Bx7Y6uwwMmPToMCJSdMwdm4EW,3.0
1129,124YFXA3XoRs9Epcx3aRUSk3EKYaznocqMWfrMKtGjx8TJ2W,8.0
1129,114SUbKCXjmb9czpWTtS3JANSmNRwVa4mmsMrWYpRG1kDH5,100.0
1129,12YFWxpS32wTZq4HcH28HMR5atkGhxzfD7aNjhTCu5Vyz9J9,10.0
1129,13fqhWQCqTHTPbU1fyvbz9Ua3NC47fVVexYuNQRBwpSeZyKM,100.0
1129,12JZr1HgK8w6zsbBj6oAEVRkvisn8j3MrkXugqtvc4E8uwLo,100.0
1129,14QBQABMSFBsT3pDTaEQdshq7ZLmhzKiae2weZH45pw5ErYu,2.5
1129,16zgGRrNMKBfz5CGJgvAmkavER9T8syxVBELqVA8SMLP3gm,5.0
1129,15dEbKrzyw8Hwb7KkZHYKgCaPQGxnMgWm2EXb1zh6DmRKX22,40.0
1129,1y6CPLgccsysCEii3M7jQF834GZsz9A3HMcZz3w7RjGPpBL,3.0
1129,145MSC4N7BsnnXjunBjD7t5oKn6T2AR3T8Zi9zcupXUJoumC,100.0
1129,16VVNbc4m6aUxwaVwgRra6Ue7fMNGcRQHTFo1TqxmnCyuwwn,5.0
1129,13Dc43nesjhyPzVX7ZpUjjmQcVMEyrif5ukSHoDpatvpwyrR,100.0
1129,11uMPbeaEDJhUxzU4ZfWW9VQEsryP9XqFcNRfPdYda6aFWJ,2.5
1129,15oKi7HoBQbwwdQc47k71q4sJJWnu5opn1pqoGx4NAEYZSHs,2.5
1129,1o6KaLJCHyz2CoTkxBmqabvrPHyhcpnjn4jCbt16mPgEx8v,100.0
1129,12R2eXcE2QhMa9BkMsWktt9wmoxbgiQBDG9YUM1p94r2F5UD,0.46
1129,12RXTLiaYh59PokjZVhQvKzcfBEB5CvDnjKKUmDUotzcTH3S,5.0
1129,12gkhA8JEz8ywmVj1tsVafSp9C4saKzSofgMwBJcmFJAGUVX,8.0
1129,14JUa7g5AVsrLbvcL1cpgNvbd8pctwTaCiV1dBk7nFcZmCqE,100.0
1129,13p9kJiRnfy8QSjFoovHzatuE7SW5xdddxDvk9mXtERueo9E,100.0
1129,15MLn9YQaHZ4GMkhK3qXqR5iGGSdULyJ995ctjeBgFRseyi6,3.0
1129,12ECDEb18Wiy4MoLn3NTM5zhJfDfpS4mLNvjHpcEr8ogGrMZ,8.0
1129,1F7Xgr5VM5RiYmkCxS1xWH6GbcBgSA5Jpq1H6XpXnxFJ5KH,100.0
1129,1vTaLKEyj2Wn9xEkUGixBkVXJAd4pzDgXzz9CuVjhVqhHRQ,10.0
1129,14wFkAiTSxhUUdpkN37QMhZv6dYcURJVgSGwqDRd4TK2qhrL,8.0
1129,16As2BmPP5Mcnndjy4VradhxVaUAj7kRtapiT9gYgFL1H76P,100.0
1129,13xZwV54UbBm6tZfJMBxkPH9LZLqDbq387w4R2qrii69Dgjg,100.0
1129,12DsYUto9AcKA4kRz1yLcGh13CTLe7LbUjDkMS8ZY8rCK4rn,40.0
1129,158B1DyQ2Ep5b5G4akA2mjUJeDwgZZ4Sh1ePnkGgcWrgtPMs,1e-07
1129,13NbzR1jse1FgB699sTDSfHUB4bqec1xKt7my7cXiL8oGd4w,1.0
1129,1KSsKAbCmnAheLRMr6pQ3kUnLDhMtn3dVwwy3cSYHf5t3hz,3.0
1129,12RVY2KvBCyBuKXNEpjqWVFaePhURwubBXqcyXKsEKdhhujG,100.0
1129,12GTt3pfM3SjTU6UL6dQ3SMgMSvdw94PnRoF6osU6hPvxbUZ,100.0
1129,1ZHNWmKsVHCS528yKDteRPpnx5hTrGUZvyjEpvaWppKDiPt,1e-07
1129,13K6QTYBPMUFTbhZzqToKcfCiWbt4wDPHr3rUPyUessiPR61,3.0
1129,1486kNkPxvF7Pmgfr4MskGnn4p4KXCigMejv5Q7szMowioKK,8.0
1129,168X6YCFoEDh8ZjxCcwzdjgZZhRjNHG6R45S7A3euxJcNXfN,100.0
1129,1AXSTNj1JhUpg83Rwq9ayBfHVnQmoXmpvYKDffLNdmNY9gm,100.0
1129,1zugcapKRuHy2C1PceJxTvXWiq6FHEDm2xa5XSU7KYP3rJE,10.0
1129,1ZKHNRib33noQn1FpjFsPCHuVYUfci5TXy4Lif1FcUUwZe6,100.0
1129,1AvwyrRcECEWUnkRoqfcyT2oA11uBT66aS4p127Mbs4ocjq,5.0
1129,13Q48Ep3PVpvXA1BeVcUhNJerLshsaeq4EdgPUHnemqJYmND,1.0
1129,133TTqBqmhHo9X5YWxYKB3JNJCuLdnLQZLbaZDHqprAKVxgD,100.0
1129,1MrurrNb4VTrRJUXT6fGxHFdmwwscqHZUFkMistMsP8k5Nk,3.0
1129,12xedMA9ZJFe6Ui5VDYML3PsCde2LbhUzEYEPyCgFRcJvfRB,40.0
1129,1zugcaaaDTLhG77kp7PBPpWiaUWTND9oKNcNM94StNStnuw,10.0
1129,145dFLti3WQXvMXWc7u2wMMHB21sRaspByGKp5icLmjW3hrE,100.0
1129,16hzCDgyqnm1tskDccVWqxDVXYDLgdrrpC4Guxu3gPgLe5ib,100.0
1129,149NeZPEhMBJ5pUpeVu2LfMTAtXX4yw9UMRQL4r4rovFMbWD,5.0
1129,14VWEJDSWfHyuTSwErEXxFaiCW3i2gf2NPRkZ5igx6rnmqFd,100.0
1129,14jgoaaLe7L12zhRnyACPQXhNtRNCXXygvHc3FgZFxmQkXBJ,100.0
1129,1gBKvQ9vbraAfhxEroBnxoGp9687Hu5wR7NYSwgJeAsw4x8,3.0
1129,138X7AdRKX7myWMwoFgWfHj1WUZKKZrKTr2CZ8pGUUXTrkDu,8.0
1129,1EheUmzB58Y26i8hse4EJo9ffG3M5qmhHzrFXJMQLkY9HoX,5.0
1129,12eZSMk8GJYE2Lq943dSEnMUoZs1ek7jU8QN3rEA1yPZPjcR,100.0
1130,1zugcag7cJVBtVRnFxv5Qftn7xKAnR6YJ9x4x3XLgGgmNnS,10.0
1130,13QrvcU9EPy7xWMFmoG1R6kZmjBpveNNwzegvpxmQnojwCz8,100.0
1130,13iTiojfEzSXLprKzvE7Sdmg8gtUD2S2Am2Xv61xrtmDHcvJ,100.0
1130,14das6GvVjXMFf6PysheHX9ek59fCgH3MhnvQ2aNLD9n8VDV,100.0
1130,13mhUnQ6qwvuuTYoKTtJkmssm3jDCGhTTSsHCXvvRhFooDiF,100.0
1130,1StVBqjDJKogQTsLioHC44iFch1cEAv2jcpsnvsy5buBtUE,5.0
1130,14xKzzU1ZYDnzFj7FgdtDAYSMJNARjDc2gNw4XAFDgr4uXgp,3.0
1130,123rZfdp1R6pBAN8Uft7NtsnSNLHvLgrBSkvLXtXcXtbP2Z9,5.0
1130,13rs4dYSECE6tLSp5poDAv6Td4Bp55wxyao1Vbw4CxiViTYL,100.0
1130,1bAKJKQg3bWCeNVzGuc1TzF2y2h4DJfWR92CWAoLVNn7nN8,100.0
1130,1RhqvtG4SS6ooc3JELk8kpTaDiLP9f92jdyR5p5efPWVsx1,10.0
1130,12woCF72ik4rYzm8gUagTkEBw4S1zE4rRnAk7SaiHbbV9tDy,100.0
1130,15kb76J3G8QvtoYKZdWyvPC12MzewsMYYneYT7E6SM2R3oTB,100.0
1130,158Qkc34MXQkrDJ2yibw2p9eCvK8Up2WvP1LKhvmcpEBd2LU,100.0
1130,12e1tkDgfF3GYdiTkRq1vunXrvvhpKq3BQZYbJ1haXHApQTn,8.0
1130,145Vw57NN3Y4tqFNidLTmkhaMLD4HPoRtU91vioXrKcTcirS,2.5
1130,15V6NjwmKkZihe644Tyr8GVLxjEzBAHktf6ZcJCTx7RPCoYS,8.0
1130,1653t723BHhC2krGCFKUUNDQb5sUafy5pZvKVwnwo1oMAMi7,10.0
1130,124X3VPduasSodAjS6MPd5nEqM8SUdKN5taMUUPtkWqF1fVf,1.0
1130,12771k5UXewvK7FXd1RpPHxvFiCG4GQCrxRmXWN5tAAwDQoi,100.0
1130,16ARoGkkDSTmeu9tDvfBDksu4qURGz6s1HSvXzrwGnsjFtKg,100.0
1130,1LMtHkfrADk7awSEFC45nyDKWxPu9cK796vtrf7Fu3NZQmB,8.0
1130,168xfZuHXv13uyrVV2vADpuMa4B3kAtj11gRNHA8YKRH9xuW,5.0
1130,14Y4s6V1PWrwBLvxW47gcYgZCGTYekmmzvFsK1kiqNH2d84t,10.0
1130,14Xi1iQvaHsDw6dHzwRDSPCToan35cf5VSyFawh22rx9uX2W,100.0
1130,12H9FfSYdQ4GrKc7tdxK8U6DitAZMqfnhB8gtHwd2rpCiZfN,1.0
1130,15ZvLonEseaWZNy8LDkXXj3Y8bmAjxCjwvpy4pXWSL4nGSBs,1.0
1130,136cgMVW8FeEdLAJmcLMd1CTo3QVZcheyQu1bA3fC9KXTqVe,5.0
1130,14DXNLsWfpf1RZ3eZSemHaitFh7WM6ZwswJUVLxqQhRvc2ui,3.0
1130,16FUnnZX7h11sxio9wu6DGGqD66z5vXxNLcXuSJFWFAjkaZ5,10.0
1130,15JMfqPSthTsiiaq3bUQjMosZ5KZ3aUo4Pr2kJdbEgzy3W7n,8.0
1130,13EEEhiXeCFpFjVQxmjJsHjr9LFvnAurcnwQ1FDgB5LmJwQp,1.9
1130,15tsaRbwLLBHst5chP1pVkQHc5n2JS4DcapFdhCnqJMZebda,10.0
1130,14QRY2UTErfZCqVMFVRmgbeUt7XQdeCVgNUV1XqDcza4g9E,100.0
1130,1wcx1MBUQkmHL1ed4jMjo7U7eNNVvZjV7iVYedP7FEKqay6,100.0
1130,131Qzz7SvHUn7zdDAt2jFZmzVsP2KkoiDWLZa9N7FivGTXpB,3.0
1130,16mM7YxjyYqXu7uaJfmfCk9xcr8qqaYUyLazTBt3bueQJAFR,100.0
1130,1zugcawsx74AgoC4wz2dMEVFVDNo7rVuTRjZMnfNp9T49po,10.0
1130,14KDJPdZ7aNatRihFevpkz8JwGnsMSbtPQ3Nm5oiNMCnJK6s,100.0
1130,12doHFjPjPngNvZCWX4WeF4rkLFJ5LmmEyDvPGQ2C1aPppwy,3.0
1130,16aHTtVyQe61KJkcciSVtnEJ3ThNdErNsY223JTBvd7U5xfb,100.0
1130,134Bw4gHcAaHBYx6JVK91b1CeC9yWseVdZqyttpaN5zBHn43,2.5
1130,1zugcaebzKgKLebGSQvtxpmPGCZLFoEVu6AfqwD7W5ZKQZt,10.0
1130,14vucjYRyE9kwN2CXWwmzJ1W3x6yCG5Mwj4Cs5BS6zrJLQ8r,5.0
1130,14isBrPdSJDB6kGKoV8q5mFFYSg3rTD6w4QFypQtSWfmmqzD,100.0
1130,15ciPs3xZsJd86WFoijPs365f7viqGnubZ14aa9fGavyWJoM,1.0
1130,12ZNJzjPBZUh8VV5cuJFkbbwMttFNkH39EhoeYcgGHsJd4MG,5.0
1130,144fdQQrXGwWWwATr9b3CL7RWQyxNRGMm2XJanVKGrNSoepc,100.0
1130,14hM4oLJCK6wtS7gNfwTDhthRjy5QJ1t3NAcoPjEepo9AH67,5.0
1130,162ivoEbxP4mzsWrQvapACAx7TF8mzB3B7oJq4FYCbEwC2Sj,100.0
1130,12gq6SixGV4Ny9Wzyn2MgDfHsSbevxASdrdXzQqm3XDKbXjo,100.0
1130,1NDRMvN7FH9YtJLVPf9doF5zbuUwn6hdH1b4WmVyZDr5joM,2.0
1130,13BN4WksoyexwDWhGsMMUbU5okehD19GzdyqL4DMPR2KkQpP,8.0
1130,1342iFZNrBfCP9VWxqt5p39LiHp2ynyq85Ww9K7R8w6BURps,2.5
1130,1nTfEEWASm1x6D16FPLLjPFC42Fb7Q5zLovrxQpPQe6j86s,100.0
1130,14g7XsFWsMpsPNkwQNhdHfsqKRehdRbpPLaGVTEhBe4Pt3Eu,8.0
1130,12jjUEmaKuwC1SxQHe8eXpcv6AzdWiXdvf55VvP1y8bf548b,3.0
1130,15wT5c8vYVpRTZgvYXM7UaEBiUcyUyiZw47EvQqcbUmxrD3u,100.0
1130,15FctDfqPsFubuXo6UpKMQdbdCC3XXdnHsRMZ3DN6ZKPLrSu,1.0
1130,1zugcakrhr3ZR7q7B8WKuaZY5BjZAU43m79xEyhNQwLTFjb,10.0
1130,153PzXdNjL3FJLA8EMBaP4CZQb5keH3jcf1RDDJJGrUKHNLL,100.0
1130,1zugcab6MjhEwA3DvbFBwgrUTpkjr6A7J8W6nUibY5MuQa3,10.0
1130,1497QNdycmxqMi3VJDxZDhaJh4s9tytr5RFWyrLcNse2xqPD,5.0
1130,12dvyqCFhVubTDqMdojyjhkxVUMaYVXWLv8uZW1NomUunPmN,3.0
1130,158SDQwxy6VPAGhnrUnPSZ4u7uvTRjQGB7HLuvcw97jNofNC,100.0
1130,1jqkeJhuoRudNTVL5dV1qZf8RQtyzcf6ZT4yyvUQbKFktr8,1.0
1130,14uS8A6gVx16xYt8UEtnKS1aGfotR6fE6hE8oexgnGQye1KN,100.0
1130,12gp3USksqBBrThp7G3QYJ2Nw3JR2azFxqYgsSch4NyPFgN5,3.0
1130,14GWWeZzMYkR7bwyeBvq7c44nJr4ncEodM4fAJX89ZSAHLw3,100.0
1130,1ufRSF5gx9Q8hrYoj7KwpzQzDNqLJdbKrFwC6okxa5gtBRd,1.0
1130,13uW7auWPX9WAtqwkBx7yagb78PLcv8FAcPZEVCovbXoNJK4,2.5
1130,15dUcAECtMrGwWjd3Na2D3ZnntmaQ8FmLD3NWADc3PMMDukH,100.0
1130,14AkAFBzukRhAFh1wyko1ZoNWnUyq7bY1XbjeTeCHimCzPU1,2.5
1130,18zLxNjoSpuQDFz9eSf3cLoZrPXM1dJrkwfYq6sWqLSfFD3,5.0
1130,1535dDRXs8ga9CJeAMinCogZcEhpfrmm8cdJnhkVehbnedmb,3.0
1130,12eA9gosVR5Qa2hnibGZFNYSbxG3pafNeVGGi5eJQueautfX,100.0
1130,16DKyH4fggEXeGwCytqM19e9NFGkgR2neZPDJ5ta8BKpPbPK,2.5
1130,1zugcajKZ8XwjWvC5QZWcrpjfnjZZ9FfxRB9f5Hy6GdXBpZ,10.0
1130,1WafyH6D6mAyFRTUvVM1DXqxSdVP7Ddea2mnBd7y1eADox8,100.0
1130,16Ar9KjX2LQf2CdTrTxbyxPjDNswhL7qPhnwcr8ocMynBRWo,5.0
1130,14jr3cxYb5QvoXaBFB2azXbWiNo4bzNiFEAokFbztrwP9LAz,100.0
